id,source_text,dialect,context_tag,status,created_at,sentiment_score,weight,standard_term,part_of_speech
c52f4e14-1a8f-44c1-9877-fa5dad311d85,Sungaba,Batangeño,Action,validated,2026-07-06 06:21:53.701666+00,0,1.5,Fall flat,Phrase
c54a5388-2329-40c0-9526-697fe4050cb9,magkano,General Cebuano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,pila,Verb
c54aecfe-d689-4c45-ac89-19e1ff0e5a84,kahoy,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,puno,Noun
c5904b56-8d49-494a-89d1-9e3baf34b467,slay,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,galing,Noun
c59a04f7-6f84-4c49-af90-ae1458ac19c7,naku po,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,diyos ko,Phrase
c5aa5521-7d95-4235-91d5-dd24a8a8521f,wdym,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,anong ibig mong sabihin,Phrase
c6170dc7-9e45-47a0-b5d9-53a94d0a59e9,manang,Boholano,Family,validated,2026-07-24 12:55:37.151387+00,12,1,ate,Noun
c65c3b55-b8c3-4691-abb5-70f1f4c41de2,sila,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,sila,Noun
c68eea35-7b56-43e7-9c06-cae06f94c5e5,kaibigang ga,Batangeño,Family,validated,2026-07-24 12:55:37.151387+00,12,1.5,kaibigan,Phrase
c6bd111c-ef41-4ad3-b68c-53579337f9a6,ghosting,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,biglang nawala,Phrase
c701177b-bc76-49a6-9cd6-9625fbd792c5,otw,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,paparating na,Phrase
c7d968a4-0e4a-4298-a4e2-8f936d68fed9,sus ka,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,kaduda-duda ka,Phrase
c83f15f4-6e74-4b17-b04f-d66fc5bb6874,gigutom,Boholano,Food,validated,2026-07-24 12:55:37.151387+00,7,1,nagugutom,Verb
c872d988-b385-4f08-913e-4b05041bc0cd,aba lamig,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,malamig,Phrase
c8d9f296-d8cd-4300-9b95-a2a5ae7df2e5,miuli,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,umuwi,Verb
c8dcbf4b-718a-4075-a202-231c06a34312,nyek,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,nakakadismaya,Phrase
c90ad551-7777-4fd5-ba2f-60265e4a1501,ndi,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,hindi,Noun
c964bc16-b02a-44d8-b070-a013e15ded96,imo,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,sa palagay ko,Phrase
c9b314da-bd02-470d-84f1-5920e905ac05,meta,General Tagalog,Gaming,validated,2026-07-24 12:55:37.151387+00,10,1.5,pinakaepektibong diskarte,Phrase
ca036abc-a41d-40aa-ad78-22dacd1607e5,solid,General Tagalog,Happy,validated,2026-07-24 12:55:37.151387+00,3,1.5,astig,Adjective
ca659060-4930-41d8-8ab7-2ddc030d5562,kailan,General Cebuano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,kanus-a,Noun
cab0de13-7a1a-43da-b0fb-abf100ecde78,iring,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,pusa,Noun
cb6ff61a-eeb3-427d-9286-7b742c8d6233,maganda,General Cebuano,Happy,validated,2026-08-06 09:08:28.867391+00,3,1,tsada,Verb
cb82de64-6058-4e52-938f-16b69d903b48,cray,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,grabe,Noun
cb88446b-0126-46f4-8246-d74ccad3805d,na-fall,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,na-in-love,Phrase
cba0ffe1-8dbb-48ba-be00-5361ac2cb967,lalaki ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,lalaki,Phrase
cc507a17-37e1-49a2-be96-c6d79dd97f2a,galing,General Tagalog,Happy,validated,2026-07-24 12:55:37.151387+00,3,1,magaling,Verb
cc790ca4-d849-4b85-a8f7-706be1a5f98c,magtanom,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,magtanim,Verb
cd366db2-31db-4478-b306-2c5f8c4743cf,jusko,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,diyos ko,Phrase
ce1e3ea7-fcc0-4150-a6cd-6a00109d2bc9,ba,General Tagalog,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,ba,Noun
ce93ea7c-cd83-41b9-a215-d2845ecac11f,daga,General Tagalog,Gambling,validated,2026-07-24 12:55:37.151387+00,6,1.5,maliit na pusta,Phrase
cea8fad4-132e-497d-aa8e-fbbd781f6916,kuya ga,Batangeño,Family,validated,2026-07-24 12:55:37.151387+00,12,1.5,kuya,Phrase
cec33c4a-942e-4266-b45b-241c5275ef33,hmu,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,kausapin mo ako,Phrase
cec44feb-40fe-479b-8259-8f53c6345bdf,araw ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,araw,Phrase
cfe09ed6-160f-40a2-a501-5b4d2af4e01d,kyah,General Tagalog,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,kuya,Noun
d004304e-1898-492d-8eb0-701c21407d78,ihaw,General Tagalog,Food,validated,2026-07-24 12:55:37.151387+00,7,1,inihaw,Verb
d050384b-a1b0-4d43-a4f7-b89c6cad112a,tusok,General Tagalog,Food,validated,2026-07-24 12:55:37.151387+00,7,1,tinutusok,Noun
d07b5db5-13fc-420c-bf91-6cc2d8e126f1,sige lang,General Cebuano,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,cge lang,Phrase
d0a15604-3808-464f-b738-31b6e4e05718,gwapa,Boholano,Happy,validated,2026-07-24 12:55:37.151387+00,3,1,maganda,Verb
d12e3638-b95e-4270-a72b-26164a11b936,karne,Boholano,Food,validated,2026-07-24 12:55:37.151387+00,7,1,karne,Noun
d167167c-f830-4980-aaec-87ee72ca22be,miss na kita,General Tagalog,Flirty,validated,2026-07-24 12:55:37.151387+00,1,1.5,nami-miss kita,Phrase
d28de5fd-a29a-4dca-a26d-b6eb8b504c76,prend,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,kaibigan,Noun
d2b4aaac-bb43-4010-bc71-9a2e78769e38,tama,General Cebuano,Happy,validated,2026-07-24 12:55:37.151387+00,3,1.2,sakto,Adjective
d2b586c1-45a7-40e6-a3db-d0601778fceb,tindahan ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,tindahan,Phrase
d333ede9-be88-4e26-9d0c-72bef3cc18f4,mahaba ang kamay,General Tagalog,Angry,validated,2026-08-06 09:08:28.867391+00,4,1.5,magnanakaw,Phrase
d3ef4710-462c-4876-8c23-f0d45903561c,hard launch,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,hayagang pagpapakilala,Phrase
d4559116-f12d-41df-a97d-95e47e8dafd6,sheesh,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,grabe,Noun
d461a20a-f8d9-4cfb-9ca0-6a32d95d5509,landi,General Tagalog,Flirty,validated,2026-07-24 12:55:37.151387+00,1,1.2,malandi,Adjective
d4dc2264-636b-46a8-a421-ec21ce095e76,respawn,General Tagalog,Gaming,validated,2026-07-24 12:55:37.151387+00,10,1.5,mabuhay muli,Phrase
d51b1c15-b845-45bd-87bc-43b0497ca7bd,lungkot,General Tagalog,Sadness,validated,2026-07-24 12:55:37.151387+00,14,1.2,malungkot,Adjective
d55dfafe-d250-43f9-83a4-e96c1182abd0,magtanong ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,magtanong,Phrase
d59d7928-411f-483a-8310-3b10f44427ee,ygm,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,naintindihan mo,Phrase
d5edf1e3-3223-417f-a7f3-7d5bab45e2e8,lbm,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,sakit ng tiyan,Phrase
d5f49690-0c43-45cf-a298-dae979d3927e,bakit ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,bakit,Phrase
d659f9eb-09b3-4255-87c8-b4ef68a5d2f3,lol,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.2,nakakatawa,Adjective
d689314e-5e08-41ad-8801-b0b8b603972a,gc,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,group chat,Phrase
d6b60027-1bae-46b6-bdb6-1b33567ff401,iyak,General Tagalog,Sadness,validated,2026-07-24 12:55:37.151387+00,14,1,umiiyak,Verb
d6f1b846-0e5d-415a-a78e-8466f7c5db66,tsong,General Tagalog,Family,validated,2026-07-24 12:55:37.151387+00,12,1,kaibigan,Noun
d6f3797e-97a7-4949-8961-6b10deeb3c6f,kanina ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,kanina,Phrase
d78563c4-2df8-4d6b-a837-1fafb79e41c6,bongga,General Tagalog,Happy,validated,2026-07-24 12:55:37.151387+00,3,1.2,napakagaling,Adjective
d819be68-92fe-4d26-8880-8ebf2762850d,good morning po,General Tagalog,Greetings,validated,2026-07-24 12:55:37.151387+00,13,1.5,magandang umaga po,Phrase
d85dbbc5-2dd7-4acc-b464-3558f472b6f4,aba lapit,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,malapit,Phrase
d8d8a9b5-2519-47ec-9308-167f29c18c44,Pila?,General Cebuano,Commerce,validated,2026-07-06 06:21:53.701666+00,0,1.5,How much?,Phrase
d93aab78-3941-48d2-9009-64cd3cb3a1a5,bby,General Tagalog,Flirty,validated,2026-07-24 12:55:37.151387+00,1,1.2,baby,Adjective
d989d0c4-986e-42dd-914d-f8489a5ab93e,Dyutay,General Cebuano,Quantity,validated,2026-07-06 06:21:53.701666+00,0,1.5,A little bit,Phrase
d98d0e4d-3070-4283-9cc1-8a75cb663de5,gg na sa puso,General Tagalog,Flirty,validated,2026-07-24 12:55:37.151387+00,1,1.5,in love na,Phrase
d9939576-8641-40cd-83f0-ff037290f18f,mahal,General Cebuano,Flirty,validated,2026-07-24 12:55:37.151387+00,1,1.2,langga,Adjective
d9953009-313d-4d4d-91ff-5d7e09a02e54,petmalu,General Tagalog,"Internet Slang, Happy",validated,2026-07-17 16:17:29.275125+00,3,1.2,mahusay,Adjective
d9a6e4c4-34af-4aec-8065-8cea6c0fb83f,noice,General Tagalog,Happy,validated,2026-07-24 12:55:37.151387+00,3,1,maganda,Verb
da357723-fc50-414a-9711-19c16bbc8606,samgyup,General Tagalog,Food,validated,2026-07-24 12:55:37.151387+00,7,1.5,kainan ng karne,Phrase
da48a307-4bba-40e0-8c53-30d622132b7c,dm,General Tagalog,Social Media,validated,2026-07-24 12:55:37.151387+00,11,1.5,pribadong mensahe,Phrase
da67aa0c-ae73-4d8a-9d59-7616c0d539fc,Tarangkahan,Batangeño,Household,validated,2026-07-06 06:21:53.701666+00,0,1,Gate,Noun
da9c2d69-5a02-4842-b3a0-ddb1035b6c21,Ayoko ngani,English,Slang,validated,2026-07-09 17:15:44.708302+00,0,1.5,I really don't want to,Phrase
dad3978c-6df0-469e-9297-7c8121199969,babalik,General Cebuano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,mobalik,Noun
db72cbb8-ec1e-4f6c-9a90-69d020b93977,maglinis ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,maglinis,Phrase
dbd0053f-3b10-4fa1-984f-6213b71692d2,ako,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,ako,Noun
dc3a6b1e-45c0-4510-a6d1-c1730c1b36aa,demonyo,General Cebuano,"Angry, Profanity",validated,2026-07-24 12:55:37.151387+00,4,1.2,yawa,Adjective
dd6ed321-695b-494f-90bc-abc08c33538f,mubo,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,pandak,Noun
dea8f8b9-50bb-473a-85fe-49f0a916b4e8,bata,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,bata,Noun
df0449fd-1d91-4c17-96aa-044452c39a7e,pareho,General Cebuano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,pareha,Noun
df0baff9-8967-4ce3-80ee-a4d2749bef8f,Banggerahan,Batangeño,Household,validated,2026-07-06 06:21:53.701666+00,0,1.5,Kitchen sink,Phrase
df900ffb-05f9-4de0-bf0a-0e250c06e05b,salamat,Boholano,Greetings,validated,2026-07-24 12:55:37.151387+00,13,1,salamat,Noun
df9d45b8-ff6e-408f-98d4-f2f13bfcb8bb,sultada,General Tagalog,Gambling,validated,2026-07-24 12:55:37.151387+00,6,1,bitiwan,Noun
dfa62b83-928c-4bf4-808c-e41bc4d4dd15,icymi,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,kung hindi mo pa alam,Phrase
dfd2d06c-c1a0-4f2a-8a07-998017a8fed1,astig,General Tagalog,Happy,validated,2026-07-24 12:55:37.151387+00,3,1,magaling,Verb
dfe5aba1-28f1-4cfb-b40c-d71dd4643b90,marami,General Cebuano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.2,dakol,Adjective
e02d9f91-29e1-416a-bf21-16794ad2bd67,hapon ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,hapon,Phrase
e03014f6-2e7c-4724-8651-61e7e0d243dc,aba sarap,Batangeño,Food,validated,2026-07-24 12:55:37.151387+00,7,1.5,masarap,Phrase
e066f91a-ddf5-45ec-948e-8166d62dfb8b,Patikar,Batangeño,Action,validated,2026-07-06 06:21:53.701666+00,0,1,Run,Noun
e0be47b8-c0f9-409b-9c28-e3410620f2f5,papasok,General Cebuano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,mosulod,Noun
e0c6145d-b4bb-4496-a340-77f37a92877a,hapon,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,hapon,Noun
e11b115b-c458-404d-8dde-79c25ebd79ba,dugay,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.2,matagal,Adjective
e17e6b3a-9f2a-424d-bf63-e756d817b6d4,Sus nako!,General Cebuano,Exclamation,validated,2026-07-06 06:21:53.701666+00,0,1.5,Oh my!,Phrase
e189d0ec-102e-4d65-aaad-5577165c83fc,grabe,General Cebuano,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,pastilan,Noun
e1c23f50-3b36-4e26-9108-7aff7ab97a16,good evening po,General Tagalog,Greetings,validated,2026-07-24 12:55:37.151387+00,13,1.5,magandang gabi po,Phrase
e1ca6d37-a93c-4f7a-9891-1348db0ff8be,makalagot,Boholano,Angry,validated,2026-07-24 12:55:37.151387+00,4,1.2,nakakainis,Adjective
e211338c-868c-4801-ac3c-adc9af410151,lmao,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.2,nakakatawa,Adjective
e22a004c-2042-42f6-8091-3eefaeaa1bda,diay,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,pala,Noun
e290de43-b647-40e0-8024-76b98c3a1e87,dako,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.2,malaki,Adjective
e2df8710-5e2d-47a4-b742-7cfa976bf0b5,magsimba ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,magsimba,Phrase
e3764697-0aa9-4777-a90c-99233093bb38,sori,General Tagalog,Greetings,validated,2026-07-24 12:55:37.151387+00,13,1,paumanhin,Noun
e3d24112-d96d-461f-abba-bffa00a81a6f,cope,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,tanggapin mo na lang,Phrase
e43ec4a6-dee6-40ec-8173-44fb753c255b,ang ganda mo,General Tagalog,Flirty,validated,2026-07-24 12:55:37.151387+00,1,1.5,ang ganda mo,Phrase
e46c2786-3470-496e-aa53-920e1708f309,bugnaw,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.2,malamig,Adjective
e4ee91ff-7425-4d72-a648-4b123226035c,mood,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,pareho ng nararamdaman,Phrase
e5428185-e958-4f96-89cc-6c9f3020e11a,ingon ana,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,ganoon,Phrase
e56d8daa-c152-41a6-9c4e-fa13cf19be58,llamado,General Tagalog,Gambling,validated,2026-07-24 12:55:37.151387+00,6,1,paborito,Noun
e614cbbb-43d9-41ea-bfe2-b9c046542c69,sweldo,General Tagalog,Work,validated,2026-07-24 12:55:37.151387+00,9,1,sahod,Noun
e618fdd2-d7af-43ff-9791-d78b77d60dbc,Kaon ta,General Cebuano,Invitation,validated,2026-07-06 06:21:53.701666+00,0,1.5,Eat,Phrase
e6c3d657-9827-4405-8ab3-476c57d5a97a,ung,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,yung,Noun
e6f62315-41f9-4b86-a49d-3ccf5fdd0026,pamilya,Boholano,Family,validated,2026-07-24 12:55:37.151387+00,12,1,pamilya,Noun
e73beb86-d9d0-4764-bfb8-35f1686bd90c,villain era,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,panahon ng pagiging masama,Phrase
e78442e7-2014-4dc3-a6ed-a315ce4349ed,gago,General Tagalog,"Angry, Profanity",validated,2026-07-24 12:55:37.151387+00,4,1.2,tanga,Adjective
e7ba9ae4-b7e6-465b-b0c1-2fa3a3313cac,dami mong alam,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,mapagkunwari ka,Phrase
e7be5e44-3800-4a79-bff5-111e92fc8d0c,thesis defense,General Tagalog,School,validated,2026-07-24 12:55:37.151387+00,8,1.5,pagtatanggol ng tesis,Phrase
e8bf99a1-3447-465e-a7b8-b493a9b5306c,Pag-amping ka,General Cebuano,Well-wishing,validated,2026-07-06 06:21:53.701666+00,0,1.5,Take care,Phrase
e9845025-66d8-4ddd-94c4-33bd0d4feef4,isog,Boholano,Happy,validated,2026-07-24 12:55:37.151387+00,3,1.2,matapang,Adjective
e9b3291e-b476-4d2b-93c5-63e9308a3e09,papser,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,ginoo,Noun
e9bc3960-d106-4ed9-ae29-f70908b81313,mobayad,Boholano,Work,validated,2026-07-24 12:55:37.151387+00,9,1,magbayad,Verb
eae8b3cb-4a29-47f9-8c2f-3a068f9e657f,sige po,General Tagalog,Greetings,validated,2026-07-24 12:55:37.151387+00,13,1.5,oo po,Phrase
eb580700-f6f8-4c3e-85c5-d476635af772,walang silbi,General Cebuano,Angry,validated,2026-07-24 12:55:37.151387+00,4,1.5,walay pulos,Phrase
eb89d816-1905-40eb-98bd-5a9eb3b082e7,bahay namin ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,bahay,Phrase
ebbe18eb-efa4-4069-8e95-1d12ff521bfe,mutuals,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,magkakilala,Verb
ec17217c-f18c-49c9-abdf-65864443857a,aba galing,Batangeño,Happy,validated,2026-07-24 12:55:37.151387+00,3,1.5,magaling,Phrase
ec626606-7628-4e07-b588-159608b63f51,salamat ga,Batangeño,Greetings,validated,2026-07-24 12:55:37.151387+00,13,1.5,salamat,Phrase
ec8139ab-f436-4f91-b095-2d75ed4467c7,paspas,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.2,mabilis,Adjective
eca1f332-d446-4489-b080-b119847ec3b4,chika,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,tsismis,Noun
eca6e995-33e5-42dd-b344-e813c3996506,influencer,General Tagalog,Social Media,validated,2026-07-24 12:55:37.151387+00,11,1.5,may impluwensya,Phrase
ed7c4750-baa7-43f0-b173-063ffa27f5e2,patong,General Tagalog,Gambling,validated,2026-07-24 12:55:37.151387+00,6,1,dagdag,Noun
edfabf8a-1536-4c0e-b63c-a36ca9aafb02,dn,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,rin,Noun
ee00bcb7-ff1f-4972-82a3-f8b651a390ae,gusto,General Cebuano,Flirty,validated,2026-07-24 12:55:37.151387+00,1,1.2,ganahan,Adjective
eeb306f9-8fb5-4e39-bb75-c01e62bfda39,cguro,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,siguro,Noun
eed8562c-80b6-48d0-8286-4e7dbbcccb2a,kumain,General Cebuano,Food,validated,2026-07-24 12:55:37.151387+00,7,1,kaon,Noun
ef33ab54-2c82-49b3-b8a0-0a51aa24edf6,spill the tea,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,ikwento mo,Phrase
ef628368-853e-4ef3-9154-6e561996e3d2,hapo na ga,Batangeño,Sadness,validated,2026-07-24 12:55:37.151387+00,14,1.5,pagod,Phrase
ef719f39-0b22-4d9a-a2ac-304c7833c1d3,Nababarino na ako,Batangeño,Emotional,validated,2026-07-06 06:21:53.701666+00,0,1.5,I am angry,Phrase
ef933436-689a-410b-a793-05be570abf04,Sumbi,Batangeño,Slang,validated,2026-07-06 06:21:53.701666+00,0,1,Punch,Noun
efba3a3b-5b2f-4450-a927-a6f5d1e8bc74,nangain,Batangeño,Food,validated,2026-07-24 12:55:37.151387+00,7,1,kumain,Noun
efc47bc7-8e52-40c1-b8f6-378e3c9e012e,diyos ko po,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,diyos ko,Phrase
eff91813-e8b4-4822-bfcc-3997b0f44169,naman ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,naman,Phrase
eff9718b-6aa7-48a7-bbd6-6fc516ebe05c,tryhard,General Tagalog,Gaming,validated,2026-07-24 12:55:37.151387+00,10,1.5,sobrang nagsusumikap,Phrase
f07ab9f0-2bf2-4410-95cc-8d556ee99701,aba lungkot,Batangeño,Sadness,validated,2026-07-24 12:55:37.151387+00,14,1.5,malungkot,Phrase
f15cee60-6af4-44d4-a917-07762e26b28e,nga,Batangeño,"Regional, Slang",validated,2026-07-09 17:15:43.918029+00,0,1,ngani,Noun
f1ac3b09-1859-4b59-8c96-7712d0feb924,aba lakas,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,malakas,Phrase
f2040dc4-f59d-4a8d-ad43-4e5f9eafada5,fire,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,astig,Noun
f20b504b-3fd8-4b3c-8229-590f58cf7ed3,sus,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,kaduda-duda,Noun
f267c7fd-5190-43c4-ad5f-420c9a2efded,seatmate,General Tagalog,School,validated,2026-07-24 12:55:37.151387+00,8,1,katabi,Noun
f2d7ac0d-78f3-4c3d-a573-f04406da3205,aba gutom,Batangeño,Food,validated,2026-07-24 12:55:37.151387+00,7,1.5,nagugutom,Phrase
f3019a4c-24bd-4682-8796-ffeb08163098,baliw,General Cebuano,Angry,validated,2026-07-24 12:55:37.151387+00,4,1.2,buang,Adjective
f346b202-9efa-4efa-b809-717f611ff3c9,apaka,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,napaka,Noun
f36c502f-b1d1-408d-98cf-8e884dad42f8,dehins,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,hindi,Noun
f3b1baec-d84d-407b-90fc-63ec0deb6b79,plot twist,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,baliktad na pangyayari,Phrase
f3d044ea-1927-4e0a-a36b-30d2195c7b90,aba baliw,Batangeño,Angry,validated,2026-07-24 12:55:37.151387+00,4,1.5,baliw,Phrase
f4414430-8a9d-4751-8486-e7a81ebe7621,aba oo nga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,oo nga,Phrase
f46748b8-efa6-43e0-8c7d-26b1cbf8c2c4,Gwapa,General Cebuano,Compliment,validated,2026-07-06 06:21:53.701666+00,0,1.5,Pretty girl,Phrase
f49e8453-2bca-422c-8fd4-78364472d407,torpe,General Tagalog,Flirty,validated,2026-07-24 12:55:37.151387+00,1,1.2,nahihiyang umamin,Adjective
f4bce8c6-a668-450a-9960-d91b9ad44646,langgam,Boholano,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,ibon,Noun
f5253b00-181c-4cdb-9acd-55a81fc02ac8,Mahal kaayo,General Cebuano,Commerce,validated,2026-07-06 06:21:53.701666+00,0,1.5,Very expensive,Phrase
f5941293-a285-4092-bd80-5a8b59e2732d,masarap,General Cebuano,Food,validated,2026-07-24 12:55:37.151387+00,7,1.2,lami,Adjective
f5df9c14-4a1a-45c3-802a-1a4d1d5c1ca7,manong,General Tagalog,Regional,validated,2026-07-24 12:55:37.151387+00,5,1,kuya,Noun
f632831c-e260-484e-b83e-d7ecc8af81fb,sana ol,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,sana lahat,Phrase
f7778c4b-423a-4a7f-94ae-45ccabb9dfe9,mt,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.2,matulog,Adjective
f778eae3-6d04-476c-8199-1e825d8631d3,clout,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,sikat,Noun
f84bf321-86da-4231-9d11-118ea687b261,winner,General Tagalog,Happy,validated,2026-07-24 12:55:37.151387+00,3,1.2,panalo,Adjective
f872d1c9-bede-4e19-ab81-5ff4adb4d85e,syota,General Tagalog,Flirty,validated,2026-07-24 12:55:37.151387+00,1,1.2,kasintahan,Adjective
f90848a3-809f-4c4f-898c-0dfaa28fef13,mihilak,Boholano,Sadness,validated,2026-07-24 12:55:37.151387+00,14,1,umiyak,Verb
f94e2b82-109b-48b9-a207-303199388c9c,nasuko,Boholano,Angry,validated,2026-07-24 12:55:37.151387+00,4,1.2,galit,Adjective
fa1bddd8-6ca2-4c2f-b2c6-1cb169296070,itay,Batangeño,Family,validated,2026-07-24 12:55:37.151387+00,12,1,tatay,Noun
fa8f2d25-4a0b-4d60-add1-c6d86a676e2c,kami ga,Batangeño,Regional,validated,2026-07-24 12:55:37.151387+00,5,1.5,kami,Phrase
faccd60c-f372-43c6-b9f8-39c2e7b74e4d,pov,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,punto de vista,Phrase
fb1d7278-a1c1-4c39-9e0b-61381c652d63,pra,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,para,Noun
fb1f3402-1360-4a33-b9f5-1981698c59ba,tru,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,totoo,Noun
fb9647f0-dbd1-48c5-8e67-76d85c90e99d,npc,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1.5,tao na walang sariling isip,Phrase
fbf6a9ab-1cb2-43ab-8a05-f79f9cb2cc26,pasensya,General Tagalog,Greetings,validated,2026-07-24 12:55:37.151387+00,13,1,paumanhin,Noun
fcb2653c-a2a0-4b72-8b8e-db0a279f5ef4,k,General Tagalog,Internet Slang,validated,2026-07-24 12:55:37.151387+00,2,1,ka,Noun
